truth,truth-time-postgres
93000,0.020227909088134766
206773,0.021488666534423828
9872,0.008037567138671875
60506,0.010670185089111328
2112679,0.07982087135314941
59978,0.026136159896850586
80977,0.01682877540588379
595820,0.04680180549621582
1187068,0.025711536407470703
1056687,0.020383834838867188
34789,0.0035524368286132812
1486002,0.046178579330444336
37048,0.010239124298095703
79851,0.009206295013427734
232039659,5.564353942871094
1187068,0.025708436965942383
1056687,0.020316362380981445
1486002,0.07326912879943848
232039659,4.679139137268066
368186,0.027851581573486328
956304,0.03643989562988281
28260,0.011560440063476562
413771,0.03470492362976074
38786,0.009525060653686523
67113,0.010284662246704102
19383482,0.48082613945007324
239532,0.023522138595581055
475290,0.026368141174316406
298796,0.029603004455566406
6672465,0.14944219589233398
235010920,4.996685028076172
10967392,0.24375009536743164
64129,0.014464139938354492
12470361,0.1942744255065918
140071,0.01965641975402832
20007,0.013285160064697266
-1,-1.0
2038871,0.0784759521484375
221701,0.02484726905822754
425598,0.027016162872314453
19402569,0.4449653625488281
263105194,5.55984091758728
505601,0.029459714889526367
19556,0.013098955154418945
593512,0.060304880142211914
62790,0.015269279479980469
40,0.01066446304321289
2724339544,33.36009120941162
157483,0.028014659881591797
200,0.011644840240478516
440,0.04622912406921387
6299,0.028879404067993164
2201378,0.039337873458862305
3321285,0.0822899341583252
24049,0.009854793548583984
1056687,0.02039790153503418
33891,0.005048990249633789
77791,0.009861946105957031
596251188,12.171357154846191
2169982,0.0441129207611084
3271463,0.08045101165771484
1012835,0.02163553237915039
593169291,11.211662769317627
346990,0.05545783042907715
10238947,0.24656391143798828
92013,0.013105154037475586
41772,0.01179361343383789
913,0.008327484130859375
68895,0.009502887725830078
91539518,2.214580535888672
70700,0.024923324584960938
1984289,0.06363487243652344
18346,0.012946605682373047
3169724,0.2064976692199707
345663,0.053377628326416016
10238947,0.23958468437194824
46989,0.012358903884887695
41442,0.012076377868652344
381,0.008134841918945312
57353,0.009202957153320312
91443369,2.314351797103882
4204,0.013611793518066406
261931,0.024448871612548828
3236,0.011600732803344727
52313,0.015073299407958984
35295,0.008364200592041016
642583,0.07023763656616211
865125,0.08748865127563477
59346,0.012515068054199219
69701,0.008880138397216797
1057588,0.08637142181396484
206322,0.024861812591552734
282841,0.020059823989868164
3460999,0.19123387336730957
371988,0.02044367790222168
1633681,0.08787298202514648
1423047,0.05448794364929199
9976404,0.21677613258361816
130707,0.014335155487060547
443440,0.0333247184753418
42002,0.014106512069702148
79006,0.010100603103637695
105742741,2.195385217666626
1423047,0.05399131774902344
9976404,0.21392488479614258
443440,0.033666372299194336
105742741,2.149030923843384
69114343,1.420987844467163
10235746,0.2426743507385254
48758,0.013190746307373047
6011297,0.14432334899902344
16892,0.013724565505981445
58111,0.00977015495300293
-1,-1.0
194277,0.026663780212402344
281119,0.025841951370239258
103411,0.01990342140197754
2034610,0.07140922546386719
9249,0.009723424911499023
41873,0.012319087982177734
3544708,0.09108209609985352
58078,0.009341001510620117
4543,0.013885974884033203
244545,0.027160167694091797
190339,0.02316761016845703
28565,0.018176794052124023
560,0.004828929901123047
1091,0.00747370719909668
22791,0.009548664093017578
53752,0.010085582733154297
332,0.0051686763763427734
11332,0.006913900375366211
5044,0.008605241775512695
1717,0.005650758743286133
213642,0.021297454833984375
1331347,0.09267377853393555
150600,0.021657466888427734
41569,0.00989985466003418
915414,0.06787633895874023
209583,0.031098604202270508
147464,0.030183792114257812
896180,0.07743477821350098
916826,0.05986762046813965
38775,0.012761592864990234
452527,0.029532670974731445
60142,0.011832475662231445
3728285,0.10921764373779297
68676,0.010312557220458984
404170,0.04077720642089844
58846511,1.2809398174285889
264252,0.024896621704101562
550289,0.04503798484802246
7661811,0.2509448528289795
1236745,0.09798622131347656
130349,0.018750429153442383
15878293,0.37484145164489746
8538,0.009279012680053711
190399,0.023057222366333008
58524,0.009626388549804688
181951,0.038431644439697266
120985656,2.4964001178741455
659318,0.04590010643005371
51156,0.0160214900970459
2101105,0.08267045021057129
2639317,0.09042215347290039
1816,0.010663270950317383
3591110,0.0950937271118164
574,0.003122568130493164
1048797,0.02319955825805664
2560,0.006543874740600586
1291,0.003998517990112305
503641171,10.354479551315308
6576,0.010778427124023438
2275,0.0036079883575439453
6272,0.006974220275878906
25695,0.013695478439331055
31580,0.011659622192382812
691045,0.06573820114135742
847176,0.0707406997680664
3167,0.005320310592651367
61284,0.01747727394104004
56627,0.018744468688964844
55293,0.013535499572753906
66311,0.015434980392456055
1228382,0.09341549873352051
10594,0.009386777877807617
160411,0.028328657150268555
147586,0.02945995330810547
194687,0.02921009063720703
262343,0.032973527908325195
3918357,0.20506644248962402
19015,0.01086878776550293
18097,0.011167526245117188
334037,0.04168987274169922
403975,0.037996530532836914
69251,0.02148580551147461
65948,0.021368980407714844
988335,0.07190656661987305
1730990,0.09228348731994629
114676,0.03187441825866699
454094,0.09944701194763184
535671,0.024513721466064453
1794583,0.05875444412231445
356545,0.02202630043029785
171470,0.013114213943481445
131564,0.05481767654418945
4636,0.016276836395263672
9880,0.007406949996948242
14444,0.0411832332611084
42167,0.012023448944091797
810,0.008552312850952148
25576010,0.5754787921905518
1320425,0.08207154273986816
535671,0.03760719299316406
4581217,0.12012243270874023
1794583,0.05780625343322754
356545,0.022571802139282227
222147,0.20775461196899414
131564,0.08311700820922852
4636,0.018739700317382812
14444,0.0414273738861084
60601561,1.3419570922851562
25576010,0.5817620754241943
1320425,31.138455390930176
4581217,0.12006783485412598
222147,0.2164759635925293
-1,-1.0
393181,0.037811994552612305
15890691,0.3379969596862793
11026771,0.23295140266418457
20475,0.012035846710205078
24105,0.008271455764770508
18817,0.052323341369628906
53,0.0071752071380615234
1056687,0.021738529205322266
26948,0.0076367855072021484
5321,0.004137992858886719
118159201,2.4655520915985107
66690469,6.035027027130127
222,0.007853984832763672
2809685334,57.148386001586914
52366,0.017581939697265625
3672,0.01211857795715332
3829734,0.09352898597717285
120,0.007878303527832031
16,0.049195051193237305
4930,0.008266448974609375
-1,-1.0
813,0.008709430694580078
58,0.009064197540283203
11645,0.013787031173706055
56,0.007111072540283203
224,0.009402751922607422
11575234,0.22641897201538086
71021,0.03846931457519531
3244883,0.08519339561462402
8862,0.009415864944458008
83727,0.021967172622680664
3589712,0.15998482704162598
65951,0.012790918350219727
28435,0.024448394775390625
649,0.008336305618286133
67832,0.010033845901489258
86718696,8.939359903335571
-1,-1.0
666674,0.04218125343322754
20762610,6.425665616989136
3254,0.013694286346435547
201495,0.025255203247070312
16621776,1.9914612770080566
18142,0.012241125106811523
876769,0.054123640060424805
9988,0.02394556999206543
-1,-1.0
336373,0.05905747413635254
34614069,1.340742588043213
113727,0.1077873706817627
553968,0.10071015357971191
18597973,2.520888328552246
32749,0.02595663070678711
2202146,0.04631471633911133
3322860,0.08744573593139648
1561,0.008865833282470703
60591,0.013672113418579102
62905,0.011658668518066406
1716,0.00757145881652832
1056687,0.05463385581970215
11130,0.005000591278076172
40625,0.008815288543701172
3842095,0.08788871765136719
3861488,0.09735631942749023
255,0.009811162948608398
596329310,12.308273077011108
2276,0.009587526321411133
5340,0.01720571517944336
4116849,0.11492395401000977
2054,0.00882411003112793
5670,0.00870656967163086
29249,0.008961677551269531
917236886,19.31208610534668
1129,0.010938167572021484
1501,0.01022481918334961
14692,0.04195284843444824
12469,0.0328068733215332
9812,0.04326319694519043
1774105,0.05662989616394043
54459286,1.1441655158996582
15361320,0.3257744312286377
62181,0.013486862182617188
902413,0.03982973098754883
430601,0.03224468231201172
35799,0.009287118911743164
3494467,0.09403872489929199
51691,0.01433110237121582
62539,0.009868144989013672
600488707,12.189113140106201
145721726,3.09981369972229
332175,0.02805948257446289
-1,-1.0
565858,0.04183340072631836
427027,0.0344851016998291
54439732,1.2369639873504639
236070,0.027818679809570312
186140,0.022831439971923828
288162,0.03041863441467285
-1,-1.0
6196023,0.17610406875610352
3660633,0.11561059951782227
6349008,0.18485307693481445
2418433,0.09404897689819336
86914174,1.946519374847412
311724,0.021373748779296875
263105194,5.470160484313965
15716615,0.33017396926879883
66480,0.012518882751464844
494123,0.019584178924560547
73766,0.020696640014648438
4137,0.007894039154052734
16057294,0.3554384708404541
152743,0.017050504684448242
61425,0.010498046875
360985600,7.454058408737183
24666983,0.5287730693817139
68599,0.012796401977539062
-1,-1.0
2563676,0.0824897289276123
552707,0.03405952453613281
39205297,0.8540225028991699
148234,0.01647806167602539
31954,0.015633821487426758
1054352,0.04706931114196777
-1,-1.0
8561196,0.307147741317749
1237854,0.07386565208435059
42487664,0.912956714630127
2754917,0.13305234909057617
228748307,4.699871063232422
33309,0.010083198547363281
90072,0.01553964614868164
11097,0.005888223648071289
42188,0.008872747421264648
452644,0.02489328384399414
79851,0.009610891342163086
33295,0.0178985595703125
88490,0.02195262908935547
1032818,0.053879499435424805
10828,0.010295629501342773
293006,0.026715755462646484
452644,0.025208234786987305
32682,0.02231907844543457
913441,0.04069042205810547
1032818,0.05280637741088867
293006,0.026048898696899414
913441,0.04317307472229004
29229,0.00965118408203125
3772,0.0052490234375
229,0.004441022872924805
1774,0.006589412689208984
18209,0.00664210319519043
65153,0.009112119674682617
522,0.0047037601470947266
3365,0.007866382598876953
35849,0.009830236434936523
192,0.00460052490234375
3050,0.004861116409301758
13729,0.008015871047973633
468,0.004779338836669922
5551,0.0052492618560791016
25762,0.010007858276367188
1651,0.0047495365142822266
4801,0.005194187164306641
596,0.0007951259613037109
50205,0.011239767074584961
54807156,1.0991642475128174
3632995,0.166609525680542
148177,0.016872644424438477
60582,0.010106325149536133
15948894,0.36432361602783203
26,0.001432657241821289
1582530,0.05906248092651367
76885,0.010818004608154297
1759830,0.06113910675048828
333338,0.03305625915527344
-1,-1.0
980375,0.045096635818481445
947,0.0016553401947021484
269,0.00116729736328125
366420660,7.311904191970825
41739412,0.6742637157440186
14413,0.0038139820098876953
596,0.0005481243133544922
90584,0.011706352233886719
2737086,0.06362295150756836
3728360,0.09174680709838867
34789,0.0054700374603271484
79851,0.009859561920166016
1056687,0.02188563346862793
593,0.004468441009521484
70752,0.006999492645263672
78986,0.00818634033203125
2737086,0.06599831581115723
3728360,0.0904693603515625
535001368,10.957184314727783
1056687,0.02241826057434082
70752,0.0075206756591796875
78986,0.008382558822631836
15887370,0.2886528968811035
535001368,10.64857792854309
15887370,0.7773823738098145
596,0.0007774829864501953
67930,0.011369705200195312
121174,0.01497340202331543
3723967,0.09317350387573242
942,0.010806560516357422
72791,0.01055288314819336
41153,0.012118339538574219
218,0.0042476654052734375
2642,0.019442081451416016
78895,0.01316213607788086
32380,0.009431123733520508
738281,0.0356593132019043
24804704,0.8837265968322754
16394,0.010950326919555664
312,0.012188434600830078
7584,0.005039215087890625
644030,0.09145116806030273
908830,0.04920005798339844
5091,0.012545108795166016
10959,0.008396148681640625
21426821,0.4489476680755615
2712537,0.06740784645080566
3676560,0.16269254684448242
79662,0.012318134307861328
6053427,0.20868635177612305
6167152,0.14485621452331543
58416,0.014233827590942383
1052150,0.038985490798950195
31148,0.011314153671264648
71547,0.010360479354858398
595640,0.03758525848388672
229898,0.03136849403381348
290032,0.028903484344482422
8909,0.012930631637573242
-1,-1.0
-1,-1.0
18631047,0.4020116329193115
524530417,12.645560026168823
2409832,0.10825347900390625
2954776,0.12965917587280273
1436127482,42.55352830886841
5699168,0.19429254531860352
5385663,0.1289370059967041
858085,0.03526449203491211
85021978,2.1686785221099854
102024046,2.1760799884796143
352054,0.03279447555541992
23326398,0.4972515106201172
130192,0.026561737060546875
167260,0.02429485321044922
-1,-1.0
-1,-1.0
4664599508,89.08890748023987
488657174,9.382701635360718
1389418172,24.93396258354187
-1,-1.0
67575395,2.3906192779541016
58582347,1.1610066890716553
9726255,0.3715672492980957
-1,-1.0
-1,-1.0
7972,0.005419731140136719
416123,0.06818151473999023
196751,0.03145480155944824
217519,0.020002126693725586
9921,0.0076143741607666016
2638909,0.07593655586242676
3624412,0.09997844696044922
48768,0.014354705810546875
1056132,0.03220176696777344
19995,0.009932756423950195
60793,0.00933384895324707
429194,0.1445331573486328
195322,0.037967681884765625
244076,0.021039485931396484
4846,0.009486913681030273
30215448,0.6931099891662598
35509433,0.7694518566131592
113661,0.021015644073486328
15012180,0.33519721031188965
46721,0.022663116455078125
79008,0.015878915786743164
510775350,10.679613828659058
165958,0.02895665168762207
328282,0.02854132652282715
137842,0.020966768264770508
42872686,3.7125916481018066
52842857,1.209841012954712
68535,0.034117937088012695
21015348,0.7855100631713867
35439,0.016929149627685547
58593,0.013857364654541016
4939100348,96.92197442054749
2869244,0.14115619659423828
2841756,0.08898353576660156
1030854,0.0619356632232666
3679189,0.11169838905334473
-1,-1.0
1916135,0.5341954231262207
2081898,0.16214275360107422
927657,0.07578468322753906
130188114,4.285388946533203
88962973,8.211539030075073
174305,0.020259380340576172
33326,0.007704019546508789
865125,0.06933808326721191
11102,0.004338979721069336
328064,0.028432846069335938
3728360,0.09169650077819824
57955,0.010517358779907227
316252,0.012369155883789062
67286,0.009420394897460938
33326,0.007885217666625977
865125,0.06878352165222168
7804481,0.1882915496826172
106271,0.027204036712646484
1245351,0.06710624694824219
316252,0.012437582015991211
293141,0.027023792266845703
8128,0.011652231216430664
19262337,0.42493414878845215
168526,0.03755545616149902
454662,0.024470090866088867
1245351,0.058606863021850586
913994,0.04450106620788574
24072,0.021394729614257812
57607162,1.2395193576812744
413794,0.05692744255065918
846751,0.05696606636047363
13327432,0.31339526176452637
179357,0.025476455688476562
98079,0.01995372772216797
1762022,0.07822728157043457
50593988,1.1809172630310059
711808,0.046398162841796875
289350,0.031096696853637695
4440573,0.22293829917907715
3279466,0.15800166130065918
11947976,0.29691410064697266
28256,0.014081716537475586
28803,0.012409210205078125
666440,0.06674671173095703
4556,0.005663633346557617
47828,0.018950223922729492
183601,0.018773555755615234
9723,0.0075397491455078125
156174,0.026294231414794922
64342,0.009168386459350586
12375,0.010657787322998047
119851,0.030807018280029297
428714,0.031080245971679688
22952,0.01814579963684082
572851,0.0619807243347168
29438,0.01665210723876953
98645,0.013536930084228516
3268,0.008074283599853516
938446,0.045853376388549805
33755,0.025059938430786133
91862,0.015574455261230469
83029,0.033937931060791016
286965,0.02801060676574707
9219,0.011257648468017578
2363250,0.08525872230529785
91002,0.03453326225280762
232501,0.0270388126373291
743156,0.05883312225341797
19619,0.015204429626464844
42182,0.011281728744506836
384970,0.037424564361572266
2358143,0.13503360748291016
57739,0.027263879776000977
124795,0.019751310348510742
1120644,0.0778512954711914
275411,0.0351862907409668
868310,0.07479405403137207
1532,0.009436607360839844
2957,0.0074291229248046875
58321,0.011962413787841797
3847,0.004994630813598633
62202,0.012255430221557617
163757,0.017956256866455078
11323,0.007410526275634766
316252,0.012337446212768555
79851,0.009582757949829102
640,0.009177207946777344
10043,0.011309146881103516
21714,0.012044906616210938
1503,0.010393619537353516
133257,0.011165857315063477
31875,0.008882999420166016
78867,0.01141357421875
3757,0.006973981857299805
1120872,0.04287314414978027
60960,0.015355348587036133
163757,0.017970561981201172
5794,0.009759902954101562
9266,0.00931096076965332
626,0.008374452590942383
191742,0.018826007843017578
9855,0.012209892272949219
21714,0.011925458908081055
754398,0.0503385066986084
31081,0.01101541519165039
78867,0.011821508407592773
1120872,0.06442809104919434
109961,0.017971277236938477
5706,0.00940251350402832
9266,0.011857271194458008
191742,0.02347874641418457
754398,0.07965755462646484
109961,0.020418167114257812
65658,0.01589035987854004
18301,0.012385845184326172
4185,0.011098146438598633
7995,0.0064601898193359375
998,0.009046792984008789
430179,0.02525472640991211
35623,0.009219646453857422
559,0.024079322814941406
63526,0.009200572967529297
15003,0.014671087265014648
2475,0.010485649108886719
708231,0.0444188117980957
55359,0.02116990089416504
1564,0.025383710861206055
382,0.0256500244140625
179324,0.02110600471496582
5909,0.010072469711303711
22870,0.011197090148925781
721,0.00948190689086914
221968,0.023499011993408203
974,0.02635359764099121
347707,0.028014421463012695
11165,0.016468524932861328
55693,0.013045787811279297
1874,0.010677576065063477
359290,0.035208940505981445
13691,0.02849435806274414
250,0.024428129196166992
57466,0.015084505081176758
8271,0.012612104415893555
33242,0.0301513671875
713,0.02530193328857422
110828,0.025226354598999023
20289,0.01236867904663086
3446,0.027786970138549805
8893,0.02645277976989746
4378,0.011754274368286133
34640,0.012495040893554688
671772,0.06621122360229492
10988114,0.24066472053527832
171050,0.015228509902954102
529,0.004469394683837891
10606,0.007266521453857422
60597,0.014249563217163086
34635,0.012677431106567383
1613,0.005377054214477539
25205,0.016793251037597656
341092,0.05381441116333008
4311,0.01377558708190918
209956,0.03152179718017578
3059536,0.06062030792236328
34054,0.017121076583862305
47513578,1.036803960800171
660673,0.0751638412475586
10988114,0.2385096549987793
2869,0.005711793899536133
9270,0.007210969924926758
125401,0.024134159088134766
1593,0.005629062652587891
1994249,0.06680965423583984
24802,0.018410682678222656
341092,0.052384376525878906
18218641,0.411221981048584
206627,0.0404815673828125
3059536,0.06340622901916504
47513578,2.0458571910858154
692609,0.10944890975952148
9130,0.008144378662109375
125401,0.022993087768554688
1994249,0.302854061126709
18218641,0.7043719291687012
692609,0.14849543571472168
17103,0.013198614120483398
24679,0.01141047477722168
161741,0.028185129165649414
7472581,0.16582465171813965
53154,0.013156652450561523
3043,0.004758358001708984
11016,0.013083696365356445
12763,0.011064767837524414
18677,0.005063295364379883
6935,0.008459091186523438
26496,0.024346113204956055
1042912,0.03987932205200195
6318,0.02028346061706543
38729,0.019615888595581055
1875250,0.04074597358703613
8884,0.014502525329589844
10509138,0.2550544738769531
60094,0.039398908615112305
203806,0.01801133155822754
3997,0.009726524353027344
12972,0.013045072555541992
481446,0.0313870906829834
2505,0.011088132858276367
1622951,0.0664358139038086
10174,0.03784656524658203
31821,0.01954960823059082
2754864,0.06127738952636719
15002,0.02339792251586914
54549,0.01871180534362793
287976,0.04027056694030762
833695,0.05793952941894531
5051,0.020604372024536133
17367,0.013871908187866211
70333,0.043617963790893555
151988,0.027840137481689453
33955,0.02450108528137207
161074,0.022262096405029297
35199,0.011878252029418945
167345,0.04364800453186035
356034,0.0452120304107666
170260,0.015335321426391602
10545,0.009175539016723633
86319,0.02098393440246582
10684,0.011333227157592773
809,0.010485172271728516
30862,0.02012181282043457
155051,0.03976106643676758
328480,0.07150673866271973
157979,0.02934885025024414
33712,0.023010730743408203
98084,0.04210782051086426
34509,0.01599860191345215
338555,0.1067967414855957
164566,0.05163741111755371
356034,0.04729437828063965
10145,0.021683216094970703
29571,0.02920842170715332
86857,0.06353974342346191
30286,0.025319576263427734
311826,0.1017608642578125
152546,0.04949498176574707
328480,0.23212838172912598
92567,0.052524566650390625
33117,0.027365684509277344
98084,0.20554208755493164
338555,0.5107595920562744
82213,0.13338875770568848
29078,0.0344696044921875
86857,0.22153258323669434
311826,0.5323348045349121
92567,0.30866312980651855
82213,0.3191258907318115
4460,0.011797904968261719
22346,0.01108407974243164
66548,0.030297040939331055
7442989,0.1667938232421875
42661,0.013146638870239258
670,0.0042493343353271484
2637,0.011703968048095703
10006,0.013307809829711914
17166,0.005213737487792969
1444,0.005424976348876953
4460,0.016667604446411133
263593,0.0201113224029541
1231,0.015215635299682617
22346,0.018433570861816406
1735875,0.03979229927062988
6693,0.016291379928588867
4421852,0.11826014518737793
21103,0.036473989486694336
76983,0.015429258346557617
670,0.0058248043060302734
1444,0.006173372268676758
96906,0.009932756423950195
365,0.005625247955322266
263593,0.02498793601989746
1231,0.01838970184326172
2013,0.014771699905395508
1735875,0.04333996772766113
6693,0.023413896560668945
16371,0.018529891967773438
38819,0.031226158142089844
96906,0.013120889663696289
365,0.007703542709350586
469,0.006419181823730469
2013,0.019953012466430664
16371,0.026272058486938477
469,0.008190155029296875
174305,0.02031564712524414
33326,0.00844883918762207
704085,0.06317830085754395
862828,0.07225656509399414
15900001,0.33419084548950195
11102,0.004410982131958008
303187,0.026445865631103516
327152,0.03166651725769043
71242,0.009341955184936523
315611,0.02614283561706543
1327972,0.09698891639709473
33326,0.008708477020263672
704085,0.06454038619995117
862828,0.07068252563476562
15900001,0.3534505367279053
232285,0.02481365203857422
1242977,0.08785104751586914
3814706,0.09535622596740723
4245830,0.13432955741882324
70129559,1.4855434894561768
81746778,1.7306454181671143
71242,0.009495258331298828
315611,0.027505874633789062
1327972,0.09850454330444336
2461248,0.07814717292785645
232285,0.02535414695739746
1242977,0.0875089168548584
3814706,0.10250353813171387
4245830,0.21020174026489258
70129559,1.4957289695739746
81746778,1.7309751510620117
10257634,0.2576899528503418
26312006,0.5650014877319336
141313952,2.9032304286956787
412908832,5.699111223220825
2461248,0.06796956062316895
10257634,0.46926021575927734
26312006,0.5656881332397461
141313952,2.885537624359131
412908832,8.51912808418274
1112747282,22.766844749450684
1112747282,22.689854383468628
65647,0.0159304141998291
18836,0.012831926345825195
529790,0.041118621826171875
589658,0.04653573036193848
10238947,0.22594857215881348
7258,0.006446361541748047
211947,0.02070307731628418
128465,0.02260756492614746
65334,0.011122465133666992
287359,0.027578115463256836
1328246,0.10132026672363281
14505,0.014414310455322266
372882,0.03877067565917969
230062,0.039887189865112305
5647036,0.139204740524292
129075,0.024760723114013672
495636,0.07140636444091797
1710127,0.05113697052001953
2786954,0.16801929473876953
44116097,0.9571273326873779
46704335,1.0070786476135254
44651,0.01316690444946289
75613,0.0242917537689209
762635,0.058852434158325195
2243020,0.07519793510437012
99251,0.024059295654296875
162684,0.03619956970214844
1307922,0.0477907657623291
1541181,0.11116623878479004
32280163,0.6893577575683594
18999553,0.43051671981811523
3825442,0.12922096252441406
11526851,0.2671935558319092
42172701,0.9310450553894043
227354931,4.74853253364563
507603,0.05465269088745117
1219820,0.06786012649536133
8855904,0.21252679824829102
14974579,0.34601473808288574
127019726,2.8656277656555176
300617108,6.164083003997803
107654752,2.2464301586151123
22212,0.014285564422607422
32679,0.011151313781738281
701779,0.05159878730773926
673007,0.05353522300720215
15818932,0.332411527633667
4664,0.005652904510498047
64200,0.013315200805664062
46899,0.01948237419128418
71242,0.009850025177001953
178630,0.027042627334594727
983609,0.0927121639251709
11134,0.011120319366455078
134334,0.02823925018310547
100438,0.04002094268798828
2169226,0.16056585311889648
227730,0.026484251022338867
664648,0.06596231460571289
3747965,0.07928752899169922
3091669,0.13175415992736816
69793800,1.4819276332855225
64080045,1.4180707931518555
29224,0.010445833206176758
37735,0.01903820037841797
280772,0.05162215232849121
1354730,0.05632185935974121
76119,0.020700693130493164
97802,0.03533029556274414
1242718,0.14946556091308594
650689,0.059188127517700195
13106182,0.17336821556091309
10006378,0.161865234375
5409092,0.1710350513458252
25845595,0.5484364032745361
76671683,1.612060546875
303810014,4.506956100463867
246170,0.06755590438842773
682253,0.16383790969848633
8405156,0.9679467678070068
11506915,1.2435266971588135
64499873,1.4023065567016602
596730990,12.470380544662476
80052528,6.063259124755859
174305,0.0193479061126709
33326,0.008458137512207031
174305,0.02884650230407715
97054,0.029272079467773438
15900001,0.3305175304412842
11102,0.008563995361328125
91976,0.0197451114654541
33691,0.0177915096282959
11102,0.01245427131652832
130148,0.02477407455444336
33691,0.030718326568603516
33326,0.018049240112304688
174305,0.03742170333862305
97054,0.028511762619018555
15900001,0.3487386703491211
33326,0.020447492599487305
520705,0.056995391845703125
3814706,0.09564876556396484
97054,0.039856672286987305
15900001,0.3728616237640381
9387994,0.2268376350402832
11102,0.019695758819580078
130148,0.021112918853759766
33691,0.02955007553100586
130148,0.0322418212890625
33326,0.02660226821899414
520705,0.08084774017333984
3814706,0.10912919044494629
97054,0.0404510498046875
15900001,0.36740541458129883
9387994,0.2249152660369873
520705,0.06723284721374512
3814706,0.10840129852294922
58623592,1.2292594909667969
9387994,0.23707914352416992
130148,0.11383819580078125
520705,0.17921900749206543
3814706,0.11821293830871582
58623592,1.3591480255126953
9387994,0.26213955879211426
58623592,0.8673229217529297
58623592,1.478257179260254
134678,0.020000457763671875
20522,0.010490894317626953
2681,0.009332656860351562
591108,0.05904340744018555
9940949,0.2179555892944336
10626,0.009655237197875977
1038,0.00830531120300293
319008,0.025899648666381836
537,0.007795810699462891
316252,0.01131892204284668
10299,0.008419036865234375
19618,0.017096519470214844
2666,0.009341955184936523
562905,0.05385589599609375
9928635,0.23010778427124023
1218,0.008803606033325195
554063,0.051026105880737305
1832228,0.049999237060546875
28764,0.011259317398071289
183166,0.027657747268676758
45681122,0.9973444938659668
411,0.008444070816040039
216565,0.024678945541381836
8989,0.01183319091796875
43278,0.00882577896118164
1039,0.008246660232543945
358992,0.035205841064453125
1767705,0.06741952896118164
24955,0.011569023132324219
182786,0.027859926223754883
44147556,0.9687449932098389
83851,0.011500120162963867
84334,0.01806187629699707
46397842,1.0009496212005615
1940859,0.03805732727050781
8378,0.008642196655273438
17430,0.009712934494018555
77087,0.0169064998626709
33572080,0.7215533256530762
1811898,0.1741335391998291
4365157,0.41534924507141113
1582060,0.14670562744140625
78162,0.016735315322875977
32941,0.009629249572753906
664704,0.06685519218444824
8289,0.0115203857421875
15887427,0.33609724044799805
10595,0.006966590881347656
197778,0.022487878799438477
1184,0.009509801864624023
64479,0.013828039169311523
597,0.00903010368347168
10773,0.012529373168945312
