wjsample,wjsample-time
98910.0,0.371
33845.0,0.372
449632.0,0.823
18241.0,0.829
361418.0,0.154
123670.0,0.15
1199897.0,0.146
251292.0,0.359
2438145.0,0.359
834283.0,0.358
66651.0,0.368
646677.0,0.363
221280.0,0.369
449632.0,0.871
119257.0,0.88
540973.0,0.157
185110.0,0.15
1796015.0,0.149
251292.0,0.358
2438145.0,0.356
834283.0,0.373
99764.0,0.611
967951.0,0.415
331213.0,0.395
449632.0,0.929
178505.0,0.835
1627691.0,0.158
1419514.0,0.153
2461275.0,0.264
3087347.0,0.442
5353105.0,0.506
4668459.0,0.369
1679692.0,0.428
2912393.0,0.464
2539907.0,0.41
-1.0,-1.0
3005437.0,0.886
562411.0,0.169
490481.0,0.176
850437.0,0.152
3087347.0,0.348
5353105.0,0.357
4668459.0,0.346
580380.0,0.373
1006311.0,0.408
877606.0,0.366
-1.0,-1.0
1038460.0,0.825
2066304.0,0.155
1802030.0,0.144
3124514.0,0.15
3087347.0,0.352
5353105.0,0.372
4668459.0,0.417
2132318.0,0.383
3697195.0,0.369
3224335.0,0.362
-1.0,-1.0
-1.0,-1.0
36243400.0,0.158
596614.0,0.357
37401292.0,0.433
41620.0,0.182
2609129.0,0.176
42950.0,0.358
1510233.0,0.396
95087861.0,0.386
615674.0,0.819
42950.0,0.361
1565270.0,0.919
116402.0,0.166
455642.0,0.186
36243400.0,0.138
20977.0,0.371
1668597.0,0.356
6531528.0,0.432
20977.0,0.37
1668597.0,0.365
6531528.0,0.364
300703.0,1.063
300703.0,0.829
401191.0,0.162
121160.0,0.163
9417865.0,0.156
284725.0,0.385
22131898.0,0.371
6683850.0,0.357
73986.0,0.444
5750984.0,0.411
1736802.0,0.452
4081468.0,0.946
1060571.0,0.892
1543930.0,0.149
455642.0,0.143
36243400.0,0.139
278236.0,0.359
22131898.0,0.356
6531528.0,0.359
278236.0,0.362
22131898.0,0.36
6531528.0,0.364
3988453.0,0.818
3988453.0,0.895
409939.0,0.158
357509.0,0.15
1015082.0,0.157
3087347.0,0.351
8765965.0,0.367
7644824.0,0.355
423036.0,0.403
1201133.0,0.374
1047511.0,0.408
9046017.0,0.828
1239506.0,0.872
2991767.0,0.152
2609129.0,0.137
7408151.0,0.151
3087347.0,0.35
8765965.0,0.366
7644824.0,0.488
3087347.0,0.36
8765965.0,0.361
7644824.0,0.365
9046017.0,0.825
9046017.0,0.819
1627691.0,0.16
1419514.0,0.147
4030454.0,0.151
3087347.0,0.458
8765965.0,0.359
7644824.0,0.356
1679692.0,0.372
4769182.0,0.388
4159218.0,0.395
9046017.0,0.816
4921546.0,0.836
8689844.0,0.167
1084673.0,0.167
64849544.0,0.384
15548550.0,0.363
5229987.0,0.151
652811.0,0.153
64849544.0,0.351
9357902.0,0.385
3978.0,0.182
448945.0,0.144
5026289.0,0.18
6174.0,0.363
69128.0,0.403
7800663.0,0.351
2089.0,0.421
23382.0,0.372
2638559.0,0.364
36289.0,0.874
12274.0,0.928
3941.0,0.158
444686.0,0.157
4978613.0,0.152
6174.0,0.361
69128.0,0.352
7800663.0,0.348
2069.0,0.464
23161.0,0.373
2613532.0,0.363
36289.0,0.833
12158.0,0.837
8174.0,0.16
922388.0,0.148
10326858.0,0.21
6174.0,0.364
69128.0,0.348
7800663.0,0.35
4291.0,0.378
48041.0,0.372
5421103.0,0.363
36289.0,0.824
25219.0,0.855
354439.0,0.153
121282.0,0.153
1176726.0,0.147
678665.0,0.147
251292.0,0.361
2438145.0,0.409
1406174.0,0.354
834283.0,0.357
481164.0,0.356
4668459.0,0.349
65364.0,0.367
634189.0,0.365
365762.0,0.369
217007.0,0.369
125156.0,0.365
1214321.0,0.417
449632.0,0.823
259320.0,0.819
2516037.0,0.806
860937.0,0.866
116954.0,0.824
67452.0,0.823
654450.0,0.817
223939.0,0.827
463996.0,1.737
120690.0,1.746
284993.0,0.152
97519.0,0.148
946169.0,0.143
545693.0,0.145
251292.0,0.362
2438145.0,0.399
1406174.0,0.354
834283.0,0.362
481164.0,0.354
4668459.0,0.349
52557.0,0.37
509932.0,0.361
294098.0,0.362
174488.0,0.369
100634.0,0.363
976397.0,0.358
449632.0,0.82
259320.0,0.818
2516037.0,0.811
860937.0,0.813
94039.0,0.824
54236.0,0.824
526223.0,0.815
180062.0,0.869
463996.0,1.68
97043.0,1.736
457592.0,0.154
399068.0,0.146
1133080.0,0.152
691937.0,0.146
3087347.0,0.35
8765965.0,0.363
5353105.0,0.357
7644824.0,0.355
4668459.0,0.351
13255247.0,0.357
472212.0,0.363
1340758.0,0.373
818760.0,0.366
1169279.0,0.363
714043.0,0.354
2027396.0,0.366
9046017.0,0.811
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
1383592.0,0.845
844917.0,0.85
2398991.0,0.828
2092167.0,0.831
-1.0,-1.0
-1.0,-1.0
457592.0,0.174
15.0,0.471
1133080.0,0.151
691937.0,0.161
120.0,0.368
8765965.0,0.356
5353105.0,0.36
296.0,0.372
181.0,0.352
13255247.0,0.348
18.0,0.373
1340758.0,0.361
818760.0,0.363
45.0,0.378
28.0,0.367
2027396.0,0.399
350.0,0.832
214.0,0.822
-1.0,-1.0
530.0,0.847
54.0,0.845
33.0,0.825
2398991.0,0.814
82.0,0.828
627.0,1.69
97.0,1.682
1627691.0,0.15
1419514.0,0.144
4030454.0,0.149
2461275.0,0.149
3087347.0,0.35
8765965.0,0.373
5353105.0,0.357
7644824.0,0.354
4668459.0,0.348
13255247.0,0.356
1679692.0,0.379
4769182.0,0.371
2912393.0,0.364
4159218.0,0.362
2539907.0,0.425
7211608.0,0.374
9046017.0,0.81
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
4921546.0,0.847
3005437.0,0.837
8533396.0,0.819
7442002.0,0.897
-1.0,-1.0
-1.0,-1.0
1543930.0,0.144
455642.0,0.171
36243400.0,0.139
4523930.0,0.142
278236.0,0.359
22131898.0,0.356
2762521.0,0.409
6531528.0,0.357
815271.0,0.359
64849544.0,0.359
278236.0,0.377
22131898.0,0.358
2762521.0,0.361
6531528.0,0.459
815271.0,0.363
64849544.0,0.398
3988453.0,0.819
497842.0,0.819
-1.0,-1.0
11686731.0,0.966
3988453.0,0.826
497842.0,0.826
-1.0,-1.0
11686731.0,1.115
-1.0,-1.0
-1.0,-1.0
236145.0,0.179
69691.0,0.152
5543446.0,0.149
691937.0,0.148
278236.0,0.36
22131898.0,0.358
2762521.0,0.35
6531528.0,0.362
815271.0,0.355
64849544.0,0.349
42557.0,0.411
3385085.0,0.363
422529.0,0.363
999000.0,0.367
124696.0,0.367
9918765.0,0.358
3988453.0,0.829
497842.0,0.825
-1.0,-1.0
11686731.0,0.813
610036.0,0.821
76145.0,0.819
6056861.0,0.824
1787490.0,0.823
-1.0,-1.0
1091522.0,1.849
5229987.0,0.16
652811.0,0.155
67283.0,0.155
64849544.0,0.347
6683850.0,0.354
834283.0,0.36
9357902.0,0.357
964487.0,0.373
120388.0,0.373
11959271.0,0.747
1725736.0,0.764
3816377.0,0.161
476363.0,0.151
49097.0,0.158
64849544.0,0.346
6683850.0,0.354
834283.0,0.357
6828559.0,0.404
703795.0,0.429
87848.0,0.371
11959271.0,0.747
1259285.0,0.76
224.0,0.154
25262.0,0.147
282831.0,0.144
6174.0,0.36
69128.0,0.348
7800663.0,0.347
118.0,0.386
1316.0,0.363
148473.0,0.359
36289.0,0.817
691.0,0.93
741354.0,0.15
253676.0,0.151
2461275.0,0.149
1419514.0,0.143
251292.0,0.36
2438145.0,0.357
1406174.0,0.413
834283.0,0.357
481164.0,0.355
4668459.0,0.348
136717.0,0.369
1326489.0,0.361
765038.0,0.371
453898.0,0.372
261781.0,0.368
2539906.0,0.359
449632.0,0.818
259320.0,0.832
2516037.0,0.808
860937.0,0.825
244625.0,0.893
141085.0,0.828
1368866.0,0.828
468399.0,0.825
463996.0,1.705
252440.0,1.74
540973.0,0.153
185110.0,0.155
1796015.0,0.147
1035833.0,0.148
251292.0,0.357
2438145.0,0.352
1406174.0,0.354
834283.0,0.356
481164.0,0.356
4668459.0,0.348
99764.0,0.366
967951.0,0.362
558256.0,0.364
331213.0,0.371
191024.0,0.374
1853394.0,0.362
449632.0,0.821
259320.0,0.819
2516037.0,0.805
860937.0,0.818
178505.0,0.837
102951.0,0.828
998876.0,0.83
341795.0,0.87
463996.0,1.683
184208.0,1.698
1002361.0,0.156
874162.0,0.197
2482025.0,0.155
83.0,0.16
3087347.0,0.423
8765965.0,0.364
292.0,0.414
7644824.0,0.35
255.0,0.363
724.0,0.358
1034384.0,0.366
2936947.0,0.373
98.0,0.38
2561320.0,0.365
86.0,0.392
243.0,0.45
9046017.0,0.797
301.0,0.855
856.0,0.746
747.0,0.739
3030776.0,0.817
101.0,0.763
287.0,0.756
252.0,0.757
882.0,1.537
296.0,1.554
332046.0,0.155
289578.0,0.148
822204.0,0.197
27.0,0.159
3087347.0,0.349
8765965.0,0.363
292.0,0.364
7644824.0,0.342
255.0,0.359
724.0,0.357
342654.0,0.363
972903.0,0.416
32.0,0.382
848471.0,0.367
28.0,0.376
79.0,0.374
9046017.0,0.806
301.0,0.752
856.0,0.75
747.0,0.743
1003985.0,0.822
33.0,0.768
94.0,0.765
82.0,0.757
882.0,1.594
97.0,1.555
839986.0,0.15
247895.0,0.164
19718466.0,0.147
2461275.0,0.147
278236.0,0.357
22131898.0,0.375
2762521.0,0.358
6531528.0,0.355
815271.0,0.364
64849544.0,0.355
151376.0,0.376
12041008.0,0.401
1502968.0,0.365
3553522.0,0.37
443553.0,0.368
35281837.0,0.363
3988453.0,0.821
497842.0,0.872
-1.0,-1.0
11686731.0,0.817
2169945.0,0.891
270854.0,0.828
21544717.0,0.8
6358235.0,0.872
-1.0,-1.0
3882633.0,1.684
